subj_idx,area_size,rt,stim,response,rating,mean_rating,rating_diff
0,1,0.583774530357914,1,1,22.0,17.586666666666666,4.413333333333334
0,5,0.4467433781046566,1,1,40.0,26.96923076923077,13.03076923076923
0,2,0.4896583650261163,1,1,27.0,18.246666666666666,8.753333333333334
0,1,0.4756472312728874,1,1,34.9,17.586666666666666,17.313333333333333
0,4,0.3486606865171779,1,1,39.7,28.914285714285715,10.785714285714288
0,2,0.530311286516735,1,1,18.2,18.246666666666666,-0.046666666666666856
0,1,0.3938759298525838,1,1,12.0,17.586666666666666,-5.586666666666666
0,2,0.4080713879375253,1,1,18.700000000000003,18.246666666666666,0.4533333333333367
0,3,0.3177680342632811,1,1,24.80000000000001,21.826666666666668,2.9733333333333434
0,1,0.2451349950315489,1,1,30.300000000000004,17.586666666666666,12.713333333333338
0,3,0.3699400593504833,1,1,26.70000000000001,21.826666666666668,4.873333333333342
0,5,0.3513705696896068,1,1,36.3,26.96923076923077,9.330769230769228
0,5,0.3779766546867904,1,1,25.40000000000001,26.96923076923077,-1.56923076923076
0,3,0.379261606689397,1,1,14.0,21.826666666666668,-7.826666666666668
0,4,0.3585670401898824,1,1,19.1,28.914285714285715,-9.814285714285713
0,2,0.4374505200194107,1,1,9.0,18.246666666666666,-9.246666666666666
0,4,0.3386291530150629,1,1,28.1,28.914285714285715,-0.8142857142857132
0,2,0.3983117446023243,1,1,13.0,18.246666666666666,-5.246666666666666
0,4,0.3189881342623266,1,1,10.3,28.914285714285715,-18.614285714285714
0,1,0.4040731748591497,1,1,32.0,17.586666666666666,14.413333333333334
0,1,0.288859708360178,1,1,14.2,17.586666666666666,-3.3866666666666667
0,5,0.2781180146957922,1,1,27.0,26.96923076923077,0.03076923076923066
0,2,0.3229279846927966,1,1,20.800000000000004,18.246666666666666,2.553333333333338
0,5,0.2347246175868349,1,1,25.7,26.96923076923077,-1.26923076923077
0,5,0.5104336865188088,1,1,25.80000000000001,26.96923076923077,-1.169230769230758
0,2,0.6122518734409823,1,1,13.0,18.246666666666666,-5.246666666666666
0,3,0.3096626475926314,1,1,14.599999999999998,21.826666666666668,-7.22666666666667
0,1,0.4222258439440338,1,1,11.900000000000002,17.586666666666666,-5.686666666666664
0,4,0.296649353520479,1,1,14.0,28.914285714285715,-14.914285714285715
0,5,0.3432640821083623,1,1,25.500000000000007,26.96923076923077,-1.4692307692307622
0,3,0.4584656249353429,1,1,7.500000000000002,21.826666666666668,-14.326666666666666
0,5,0.4229377301053318,1,1,20.500000000000007,26.96923076923077,-6.469230769230762
0,2,0.5230496066906198,1,1,23.0,18.246666666666666,4.753333333333334
0,3,0.5337679249369103,1,1,17.0,21.826666666666668,-4.826666666666668
0,1,0.4909012200187135,1,1,9.400000000000002,17.586666666666666,-8.186666666666664
0,1,0.3555766181962099,1,1,14.0,17.586666666666666,-3.586666666666666
0,3,0.3403783315243345,1,1,23.40000000000001,21.826666666666668,1.5733333333333412
0,3,0.3748629401907237,1,1,7.700000000000001,21.826666666666668,-14.126666666666667
0,4,0.3610181633557658,1,1,21.0,28.914285714285715,-7.914285714285715
0,3,1.4081318245298462,1,1,57.0,21.826666666666668,35.17333333333333
0,5,0.2857705701972008,1,1,14.1,26.96923076923077,-12.86923076923077
0,4,0.4017594312699657,1,1,12.0,28.914285714285715,-16.914285714285715
0,3,0.4889915347685019,1,1,12.4,21.826666666666668,-9.426666666666668
0,5,0.3618577160141285,1,1,10.0,26.96923076923077,-16.96923076923077
0,1,0.3259223048644344,1,1,24.0,17.586666666666666,6.413333333333334
0,1,0.4122711315249034,1,1,13.9,17.586666666666666,-3.6866666666666656
0,3,0.3711121816013474,1,1,13.099999999999996,21.826666666666668,-8.726666666666672
0,2,0.4168016584389988,1,1,11.7,18.246666666666666,-6.546666666666667
0,2,0.4230750382648693,1,1,4.3,18.246666666666666,-13.946666666666665
0,1,0.3075536642663792,1,1,7.600000000000001,17.586666666666666,-9.986666666666665
0,1,0.5115549321835715,1,1,12.1,17.586666666666666,-5.486666666666666
0,4,0.424221313025555,1,1,13.0,28.914285714285715,-15.914285714285715
0,3,0.2928894249362201,1,1,14.899999999999997,21.826666666666668,-6.926666666666671
0,1,0.4803922677638184,1,1,4.4,17.586666666666666,-13.186666666666666
0,3,0.401066207601616,1,1,25.0,21.826666666666668,3.173333333333332
0,4,0.34316254652731,1,1,5.4,28.914285714285715,-23.514285714285712
0,5,0.2926463391777361,1,1,15.0,26.96923076923077,-11.96923076923077
0,2,0.349412676279826,1,1,4.0,18.246666666666666,-14.246666666666666
0,2,0.3880849382658198,1,1,31.200000000000003,18.246666666666666,12.953333333333337
0,4,0.5156531249358522,1,1,40.1,28.914285714285715,11.185714285714287
0,2,0.7535275200189062,1,1,4.800000000000001,18.246666666666666,-13.446666666666665
2,4,2.498991200583987,0,0,42.70000000000001,25.22857142857143,17.47142857142858
2,3,2.840375337647856,0,0,70.0,24.72142857142857,45.278571428571425
2,5,2.3076064986671554,0,0,63.0,28.87142857142857,34.12857142857143
2,2,3.563125904649496,0,0,37.1,19.773333333333333,17.326666666666668
2,5,0.9671968843467766,0,0,42.0,28.87142857142857,13.12857142857143
2,4,1.6759223293338437,0,0,36.9,25.22857142857143,11.671428571428567
2,4,1.630903984521865,0,0,29.0,25.22857142857143,3.7714285714285687
2,3,1.1623544533358654,0,0,39.1,24.72142857142857,14.37857142857143
2,1,2.497000435949303,0,0,48.0,17.660000000000004,30.339999999999996
2,5,2.046000426169485,0,0,64.0,28.87142857142857,35.12857142857143
2,2,3.013851479016012,0,0,52.1,19.773333333333333,32.32666666666667
2,1,2.558646617238992,0,0,36.0,17.660000000000004,18.339999999999996
2,3,2.6328002708614804,0,0,24.300000000000004,24.72142857142857,-0.42142857142856727
2,4,1.702088121252018,0,0,33.0,25.22857142857143,7.771428571428569
2,2,2.746068869615556,0,0,23.300000000000004,19.773333333333333,3.526666666666671
2,1,2.901359311581473,0,0,16.1,17.660000000000004,-1.5600000000000023
2,2,2.180902453052113,0,0,36.400000000000006,19.773333333333333,16.626666666666672
2,3,2.099733890921925,0,0,16.1,24.72142857142857,-8.62142857142857
2,5,1.8695492950064363,0,0,31.300000000000004,28.87142857142857,2.428571428571434
2,5,2.996426781188348,0,0,19.0,28.87142857142857,-9.87142857142857
2,2,3.229817314451793,0,0,5.700000000000001,19.773333333333333,-14.073333333333332
2,1,2.959360710781766,0,0,7.600000000000001,17.660000000000004,-10.060000000000002
2,4,1.2539692797872704,0,0,35.300000000000004,25.22857142857143,10.071428571428573
2,3,1.8884720976057,0,0,17.1,24.72142857142857,-7.62142857142857
2,1,2.8466658790857764,0,0,13.900000000000002,17.660000000000004,-3.7600000000000016
2,4,1.6962298862199532,0,0,12.0,25.22857142857143,-13.228571428571431
2,3,1.9898050585907183,0,0,15.1,24.72142857142857,-9.621428571428572
2,5,1.710469274330535,0,0,13.0,28.87142857142857,-15.87142857142857
2,1,2.481594866650994,0,0,16.1,17.660000000000004,-1.5600000000000023
2,2,2.1779516819515266,0,0,7.699999999999999,19.773333333333333,-12.073333333333334
2,5,2.0807391682028538,0,0,10.8,28.87142857142857,-18.07142857142857
2,1,3.2320306390029145,0,0,13.9,17.660000000000004,-3.7600000000000033
2,1,1.280080974465818,0,0,26.60000000000001,17.660000000000004,8.940000000000005
2,3,2.237455959126237,0,0,29.0,24.72142857142857,4.2785714285714285
2,2,1.86610502624535,0,0,20.40000000000001,19.773333333333333,0.6266666666666758
2,2,1.5547027726861415,0,0,21.0,19.773333333333333,1.2266666666666666
2,1,2.0726969299430493,0,0,11.9,17.660000000000004,-5.760000000000003
2,3,1.4252799184032483,0,0,24.0,24.72142857142857,-0.7214285714285715
2,5,1.3408360063185685,0,0,24.0,28.87142857142857,-4.87142857142857
2,5,2.144432243410847,0,0,35.1,28.87142857142857,6.228571428571431
2,3,1.4835169205325656,0,0,45.1,24.72142857142857,20.37857142857143
2,3,2.033838430783362,0,0,28.0,24.72142857142857,3.2785714285714285
2,1,3.252526151452912,0,0,20.29999999999999,17.660000000000004,2.6399999999999864
2,4,2.263113481589244,0,0,58.0,25.22857142857143,32.77142857142857
2,2,2.907365404360462,0,0,41.0,19.773333333333333,21.226666666666667
2,4,1.6320826347364346,0,0,12.0,25.22857142857143,-13.228571428571431
2,2,2.115016655006912,0,0,8.500000000000002,19.773333333333333,-11.273333333333332
2,4,1.779531297070207,0,0,16.1,25.22857142857143,-9.12857142857143
2,4,1.6107541461096844,0,0,14.0,25.22857142857143,-11.228571428571431
2,1,2.937272390758153,0,0,17.0,17.660000000000004,-0.6600000000000037
2,5,1.2467824914201628,0,0,12.0,28.87142857142857,-16.87142857142857
2,3,1.8140793360944367,0,0,13.0,24.72142857142857,-11.721428571428572
2,1,1.996204162685899,0,0,6.600000000000001,17.660000000000004,-11.060000000000002
2,5,1.0971948861842975,0,0,16.0,28.87142857142857,-12.87142857142857
2,1,2.189087192207808,0,0,19.200000000000003,17.660000000000004,1.5399999999999991
2,3,1.4016209289839026,0,0,13.0,24.72142857142857,-11.721428571428572
2,5,1.313182971542119,0,0,12.0,28.87142857142857,-16.87142857142857
2,3,1.723409315367462,0,0,6.499999999999999,24.72142857142857,-18.22142857142857
2,3,2.1466601232241374,0,0,5.800000000000001,24.72142857142857,-18.92142857142857
2,4,1.336373037091107,0,0,22.1,25.22857142857143,-3.12857142857143
2,5,0.8420843807398342,0,0,31.0,28.87142857142857,2.12857142857143
2,2,1.526840961756534,0,0,11.0,19.773333333333333,-8.773333333333333
2,4,1.6215946342563257,0,0,2.1,25.22857142857143,-23.12857142857143
2,1,2.86442917365639,0,0,3.3000000000000003,17.660000000000004,-14.360000000000003
2,1,2.192998207639903,0,0,8.399999999999999,17.660000000000004,-9.260000000000005
2,2,2.5042612686083885,0,0,15.0,19.773333333333333,-4.773333333333333
2,5,1.1525600373279303,0,0,31.0,28.87142857142857,2.12857142857143
2,4,1.110476476009353,0,0,13.0,25.22857142857143,-12.228571428571431
2,2,1.36832900562149,0,0,10.0,19.773333333333333,-9.773333333333333
2,4,1.2366078090999508,0,0,27.0,25.22857142857143,1.7714285714285687
2,2,1.411957614851417,0,0,3.1,19.773333333333333,-16.673333333333332
2,2,2.275725731306011,0,0,4.3,19.773333333333333,-15.473333333333333
2,1,1.7889312621118734,1,1,38.60000000000001,27.793333333333333,10.806666666666676
2,4,1.9407414925954072,1,1,36.2,49.49230769230769,-13.292307692307688
2,4,0.8296019936678931,1,1,63.0,49.49230769230769,13.50769230769231
2,3,0.647126742391265,1,1,43.0,46.53333333333333,-3.5333333333333314
2,1,2.0048310232232325,1,1,33.0,27.793333333333333,5.206666666666667
2,5,0.6187076676142169,1,1,68.0,62.76428571428571,5.2357142857142875
2,3,1.0920401703333482,1,1,51.0,46.53333333333333,4.466666666666669
2,3,0.6960428492893698,1,1,35.0,46.53333333333333,-11.533333333333331
2,2,0.6411765223747352,1,1,32.0,36.373333333333335,-4.373333333333335
2,1,0.6236428432603134,1,1,24.0,27.793333333333333,-3.793333333333333
2,5,0.5726523724733852,1,1,66.29999999999998,62.76428571428571,3.5357142857142705
2,5,0.5946765693661291,1,1,43.0,62.76428571428571,-19.764285714285712
2,4,0.9097368325165008,1,1,36.0,49.49230769230769,-13.49230769230769
2,5,0.4416703041497385,1,1,47.0,62.76428571428571,-15.764285714285712
2,2,0.6872364326263778,1,1,22.0,36.373333333333335,-14.373333333333335
2,2,1.4353614471619949,1,1,21.1,36.373333333333335,-15.273333333333333
2,1,1.2407829925068654,1,1,24.0,27.793333333333333,-3.793333333333333
2,4,0.9034948613407324,1,1,77.1,49.49230769230769,27.607692307692304
2,2,0.5965404388552997,1,1,61.0,36.373333333333335,24.626666666666665
2,5,0.5275324604008347,1,1,44.0,62.76428571428571,-18.764285714285712
2,1,1.3728143618936883,1,1,14.0,27.793333333333333,-13.793333333333333
2,3,0.5957159761164803,1,1,57.0,46.53333333333333,10.466666666666669
2,3,0.6514071998681175,1,1,55.0,46.53333333333333,8.466666666666669
2,2,0.5632342845347011,1,1,60.1,36.373333333333335,23.726666666666667
2,1,1.504289924254408,1,1,32.0,27.793333333333333,4.206666666666667
2,3,0.637556018322357,1,1,43.0,46.53333333333333,-3.5333333333333314
2,2,0.642259670450585,1,1,33.0,36.373333333333335,-3.373333333333335
2,5,0.913802118433523,1,1,61.0,62.76428571428571,-1.7642857142857125
2,2,1.1204866113694152,1,1,37.0,36.373333333333335,0.6266666666666652
2,5,0.4414710956916678,1,1,59.0,62.76428571428571,-3.7642857142857125
2,3,0.5502589461830212,1,1,38.0,46.53333333333333,-8.533333333333331
2,3,1.1572795707907062,1,1,55.0,46.53333333333333,8.466666666666669
2,1,0.52662457273982,1,1,30.0,27.793333333333333,2.206666666666667
2,4,1.2053292959171813,1,1,36.0,49.49230769230769,-13.49230769230769
2,3,0.5398564193019411,1,1,40.0,46.53333333333333,-6.533333333333331
2,4,0.6119178193039261,1,1,34.0,49.49230769230769,-15.49230769230769
2,2,0.5473526010900969,1,1,44.0,36.373333333333335,7.626666666666665
2,1,1.2244414587767096,1,1,51.0,27.793333333333333,23.206666666666667
2,3,0.9797428792953724,1,1,60.0,46.53333333333333,13.466666666666669
2,1,1.3571207062195754,1,1,20.39999999999999,27.793333333333333,-7.3933333333333415
2,4,0.8505820213031257,1,1,65.0,49.49230769230769,15.50769230769231
2,2,0.9889245045196732,1,1,32.400000000000006,36.373333333333335,-3.973333333333329
2,5,0.6560009800450644,1,1,71.0,62.76428571428571,8.235714285714288
2,2,0.8343461024778662,1,1,35.0,36.373333333333335,-1.3733333333333348
2,4,0.6823401029687375,1,1,68.1,49.49230769230769,18.607692307692304
2,5,0.7393411657394608,1,1,66.29999999999998,62.76428571428571,3.5357142857142705
2,1,2.034357250886387,1,1,14.0,27.793333333333333,-13.793333333333333
2,4,0.6806761002226267,1,1,64.0,49.49230769230769,14.50769230769231
2,5,0.7470810277445707,1,1,68.0,62.76428571428571,5.2357142857142875
2,2,1.230548653678852,1,1,16.0,36.373333333333335,-20.373333333333335
2,4,0.5774571663350798,1,1,41.0,49.49230769230769,-8.49230769230769
2,3,0.4804802314756671,1,1,40.0,46.53333333333333,-6.533333333333331
2,3,0.5091282066568965,1,1,46.0,46.53333333333333,-0.5333333333333314
2,4,0.5912963808950735,1,1,24.0,49.49230769230769,-25.49230769230769
2,2,1.0613355666864663,1,1,51.0,36.373333333333335,14.626666666666665
2,5,0.6498912993411068,1,1,65.0,62.76428571428571,2.2357142857142875
2,3,0.4452815363620175,1,1,39.0,46.53333333333333,-7.533333333333331
2,1,0.9691950217093108,1,1,21.0,27.793333333333333,-6.793333333333333
2,3,0.4612276436237152,1,1,51.0,46.53333333333333,4.466666666666669
2,5,0.6006070411385735,1,1,72.0,62.76428571428571,9.235714285714288
2,2,0.5155878636142006,1,1,16.0,36.373333333333335,-20.373333333333335
2,1,1.342807957495097,1,1,29.0,27.793333333333333,1.206666666666667
2,2,0.6324550036515575,1,1,38.0,36.373333333333335,1.6266666666666652
2,5,0.5432847850461258,1,1,70.0,62.76428571428571,7.2357142857142875
2,4,0.5200016967573902,1,1,50.0,49.49230769230769,0.5076923076923094
2,5,0.5662570366403088,1,1,78.1,62.76428571428571,15.335714285714282
2,1,1.2007011420791969,1,1,25.0,27.793333333333333,-2.793333333333333
2,2,0.5084134184580762,1,1,47.0,36.373333333333335,10.626666666666665
2,3,0.4839813078579027,1,1,45.0,46.53333333333333,-1.5333333333333314
2,1,0.4686415854812367,1,1,55.0,27.793333333333333,27.206666666666667
2,1,0.4448113570251735,1,1,5.899999999999999,27.793333333333333,-21.893333333333334
2,4,0.5481946119543863,1,1,49.0,49.49230769230769,-0.49230769230769056
3,3,2.7426636164454976,0,0,11.3,5.486666666666667,5.8133333333333335
3,5,1.2914678392844507,0,0,4.0,5.05,-1.0499999999999998
3,3,1.4208781245397404,0,0,6.1,5.486666666666667,0.6133333333333324
3,4,1.0566286799730733,0,0,2.2,4.085714285714286,-1.8857142857142861
3,2,2.0199540424364386,0,0,0.0,5.314285714285715,-5.314285714285715
3,2,1.378817749049631,0,0,5.299999999999999,5.314285714285715,-0.014285714285716011
3,3,1.9594685391057285,0,0,2.2,5.486666666666667,-3.286666666666667
3,4,1.3618522517499514,0,0,1.1,4.085714285714286,-2.985714285714286
3,3,1.323741673520999,0,0,9.0,5.486666666666667,3.5133333333333328
3,2,1.897542042133864,0,0,0.0,5.314285714285715,-5.314285714285715
3,5,1.8152575270360105,0,0,7.2,5.05,2.1500000000000004
3,1,1.8996630912733965,0,0,2.2,2.5866666666666664,-0.38666666666666627
3,4,1.4832600146328332,0,0,1.1,4.085714285714286,-2.985714285714286
3,1,2.787465841451194,0,0,6.1,2.5866666666666664,3.513333333333333
3,3,1.8572957822325409,0,0,0.0,5.486666666666667,-5.486666666666667
3,1,2.32455605918949,0,0,0.0,2.5866666666666664,-2.5866666666666664
3,5,1.1359732966520824,0,0,0.0,5.05,-5.05
3,5,1.8246846885449488,0,0,6.1000000000000005,5.05,1.0500000000000007
3,2,1.644554517391953,0,0,13.1,5.314285714285715,7.785714285714285
3,1,1.3301391765562585,0,0,6.1,2.5866666666666664,3.513333333333333
3,4,2.007452247387846,0,0,12.1,4.085714285714286,8.014285714285712
3,1,2.8908495987125207,0,0,0.0,2.5866666666666664,-2.5866666666666664
3,4,1.909041393970256,0,0,3.2,4.085714285714286,-0.8857142857142861
3,5,1.8289940251415828,0,0,2.2,5.05,-2.8499999999999996
3,3,2.655404385237489,0,0,20.300000000000004,5.486666666666667,14.813333333333336
3,1,1.673360003507696,0,0,5.0,2.5866666666666664,2.4133333333333336
3,5,1.743705143846455,0,0,3.1,5.05,-1.9499999999999997
3,2,1.436981863967958,0,0,1.1,5.314285714285715,-4.214285714285715
3,3,1.3610199816903332,0,0,1.0,5.486666666666667,-4.486666666666667
3,5,1.8484279809199504,0,0,1.0,5.05,-4.05
3,3,2.0026723509217845,0,0,0.0,5.486666666666667,-5.486666666666667
3,3,1.2396775009838166,0,0,0.0,5.486666666666667,-5.486666666666667
3,4,2.934668222180335,0,0,0.0,4.085714285714286,-4.085714285714286
3,4,2.281371593984659,0,0,2.1,4.085714285714286,-1.9857142857142862
3,4,2.065895812062081,0,0,11.0,4.085714285714286,6.914285714285714
3,1,1.4976746864413144,0,0,7.1,2.5866666666666664,4.513333333333334
3,2,1.8187898261385271,0,0,3.3000000000000003,5.314285714285715,-2.0142857142857147
3,5,1.1986540458310628,0,0,4.1,5.05,-0.9500000000000002
3,2,1.5885381187836174,0,0,2.1,5.314285714285715,-3.214285714285715
3,3,1.2326486098172609,0,0,4.0,5.486666666666667,-1.4866666666666672
3,1,1.362830875281361,0,0,0.0,2.5866666666666664,-2.5866666666666664
3,5,1.5902954012854025,0,0,11.9,5.05,6.8500000000000005
3,4,1.56021675147349,0,0,2.1,4.085714285714286,-1.9857142857142862
3,1,1.7127728838677283,0,0,1.1,2.5866666666666664,-1.4866666666666664
3,5,1.864637122329441,0,0,11.0,5.05,5.95
3,1,1.3804777853220005,0,0,0.0,2.5866666666666664,-2.5866666666666664
3,4,1.6007868131127907,0,0,4.1,4.085714285714286,0.014285714285713347
3,2,2.085760710571776,0,0,23.1,5.314285714285715,17.785714285714285
3,2,1.4189208134048386,0,0,13.0,5.314285714285715,7.685714285714285
3,3,1.4736882225552108,0,0,6.199999999999999,5.486666666666667,0.713333333333332
3,3,1.3918360863317505,0,0,9.1,5.486666666666667,3.6133333333333324
3,4,1.391047443714342,0,0,7.800000000000001,4.085714285714286,3.7142857142857144
3,5,1.5046864387550158,0,0,12.0,5.05,6.95
3,2,1.7498094648763072,0,0,1.1,5.314285714285715,-4.214285714285715
3,5,1.6321595794725,0,0,1.1,5.05,-3.9499999999999997
3,1,1.0077412305254256,0,0,1.1,2.5866666666666664,-1.4866666666666664
3,4,1.837889721879037,0,0,6.2,4.085714285714286,2.114285714285714
3,2,1.0516970439930446,0,0,0.0,5.314285714285715,-5.314285714285715
3,1,0.9738678132125642,0,0,8.0,2.5866666666666664,5.413333333333334
3,3,1.6136351335735526,0,0,3.0,5.486666666666667,-2.4866666666666672
3,1,1.180466034769779,0,0,0.0,2.5866666666666664,-2.5866666666666664
3,4,1.2163384996529203,0,0,0.0,4.085714285714286,-4.085714285714286
3,1,1.4405308076093206,0,0,1.1,2.5866666666666664,-1.4866666666666664
3,5,1.5051065843581457,0,0,2.1,5.05,-2.9499999999999997
3,3,1.5087750593957026,0,0,2.0,5.486666666666667,-3.4866666666666672
3,2,1.976254581502872,0,0,2.2,5.314285714285715,-3.1142857142857148
3,5,1.4231066307547735,0,0,4.9,5.05,-0.14999999999999947
3,1,1.3010624487651512,0,0,1.0,2.5866666666666664,-1.5866666666666664
3,4,1.5097438381490065,0,0,4.199999999999999,4.085714285714286,0.11428571428571299
3,2,2.8484535297902767,0,0,3.1,5.314285714285715,-2.214285714285715
3,2,1.3347678766731406,0,0,7.0,5.314285714285715,1.685714285714285
3,3,2.3246141180570703,0,0,8.1,5.486666666666667,2.6133333333333324
3,1,1.897881950251758,1,1,10.1,8.273333333333333,1.8266666666666662
3,3,2.1876152884797198,1,1,25.1,14.520000000000001,10.58
3,2,1.7523469835577998,1,1,3.3000000000000003,10.873333333333333,-7.573333333333332
3,4,1.2450014792266302,1,1,6.1,11.592857142857143,-5.492857142857144
