subj_idx,distance_size,rt,stim,response,rating,mean_rating,rating_diff
0,3,0.4189026355743408,1,1.0,27.8,44.586666666666666,-16.786666666666665
0,1,0.3660216331481933,1,1.0,41.49999999999999,41.871428571428574,-0.37142857142858077
0,2,0.4148907661437988,1,1.0,49.0,46.0,3.0
0,1,0.4049162864685058,1,1.0,51.1,41.871428571428574,9.228571428571428
0,0,0.4388260841369629,1,1.0,49.0,42.82142857142857,6.178571428571431
0,1,0.4448096752166748,1,1.0,37.1,41.871428571428574,-4.771428571428572
0,1,1.4032459259033203,1,1.0,8.8,41.871428571428574,-33.07142857142857
0,2,0.5206072330474854,1,1.0,72.0,46.0,26.0
0,2,0.3989307880401611,1,1.0,67.19999999999999,46.0,21.19999999999999
0,1,0.4268577098846435,1,1.0,55.0,41.871428571428574,13.128571428571426
0,0,0.459773302078247,1,1.0,39.400000000000006,42.82142857142857,-3.4214285714285637
